https://www.sreality.cz/en/detail/sale/flat/4+kt/brno-zabovresky-luzicka/4237887052,For sale apartment 4+kt 120 m²,"Lužická, Brno - Žabovřesky",23 300 000 CZK,"https://d18-a.sdn.cz/d_18/c_img_QR_L2/qwbmNA.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
https://www.sreality.cz/en/detail/sale/flat/2+1/praha-zizkov-na-vrcholu/984208460,For sale apartment 2+1 54 m²,"Na vrcholu, Praha 3 - Žižkov",Information about price at agency,"https://d18-a.sdn.cz/d_18/c_img_QI_Jb/6UYVPh.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
https://www.sreality.cz/en/detail/sale/flat/2+kt/praha-vrsovice-28--pluku/70702156,For sale apartment 2+kt 57 m²,"28. pluku, Praha 10 - Vršovice",8 150 000 CZK,"https://d18-a.sdn.cz/d_18/c_img_gS_q/034Byjv.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
https://www.sreality.cz/en/detail/sale/flat/3+1/most-most-jiriho-wolkera/102684492,For sale apartment 3+1 68 m²,"Jiřího Wolkera, Most",1 760 000 CZK,"https://d18-a.sdn.cz/d_18/c_img_QJ_Jh/RvXLfc.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
https://www.sreality.cz/en/detail/sale/flat/1+kt/ostrava-poruba-nalepkovo-namesti/3517461580,For sale apartment 1+kt 22 m²,"Nálepkovo náměstí, Ostrava - Poruba",1 299 000 CZK,"https://d18-a.sdn.cz/d_18/c_img_QK_Jc/6GQo7M.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
https://www.sreality.cz/en/detail/sale/flat/2+1/stankov-stankov-i-na-trzisti/4037555276,For sale apartment 2+1 69 m²,"Na Tržišti, Staňkov - Staňkov I",2 096 800 CZK,"https://d18-a.sdn.cz/d_18/c_img_QQ_LZ/qBgESn.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
https://www.sreality.cz/en/detail/sale/flat/2+1/praha-uhrineves-/2847921228,For sale apartment 2+1 66 m²,Praha 10 - Uhříněves,5 490 000 CZK,"https://d18-a.sdn.cz/d_18/c_img_QJ_Jg/FlnB6fd.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
https://www.sreality.cz/en/detail/sale/flat/2+kt/praha-letnany-malkovskeho/2660578892,For sale apartment 2+kt 55 m²,"Malkovského, Praha 9 - Letňany",5 990 000 CZK,"https://d18-a.sdn.cz/d_18/c_img_QQ_LX/1vmBHD5.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
https://www.sreality.cz/en/detail/sale/flat/3+1/praha-prosek-vysocanska/1701840460,For sale apartment 3+1 81 m²,"Vysočanská, Praha 9 - Prosek",5 990 000 CZK,"https://d18-a.sdn.cz/d_18/c_img_QK_Jc/9cuNcb.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
https://www.sreality.cz/en/detail/sale/flat/3+1/praha-strizkov-/3435722316,For sale apartment 3+1 53 m²,Praha 9 - Střížkov,5 990 000 CZK,"https://d18-a.sdn.cz/d_18/c_img_QQ_LX/gdjBHD0.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
https://www.sreality.cz/en/detail/sale/flat/3+1/praha-vrsovice-/3137569868,For sale apartment 3+1 74 m²,Praha 10 - Vršovice,7 210 000 CZK,"https://d18-a.sdn.cz/d_18/c_img_QM_KW/C8ZXBN.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
